sdcc_preruntime_min,ascot_runtime_min,cleaning_time_min,total_runtime_min,lost_power_W_output,number_particles,current_drive_A,power_deposited_to_ions_W,power_deposited_to_electrons_W,shine_inj1,shine_inj2,te0,teav,shine_success,success,marker_quantity,index,run_dir,batch_num
14.07,0.8,0.0,14.87,26921.67942433542,7.691289553182283e+19,121823.16192134227,4939094.778672161,5652970.874591262,0.0,0.0002,34.849856,11.420744,True,True,10000,217,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-568ca246-443c-4b3c-b3c4-b8218aa3cc3d,0
18.7,5.49,0.0,24.19,31139.734377291676,7.709381017670222e+19,122401.39230069489,4956408.024510284,5594930.795174114,0.00032,0.00032,34.849856,11.420744,True,True,100000,200,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-d7668c2a-2107-4f79-bb2a-fe0b49834396,0
9.92,0.8,0.0,10.72,21793.314492390855,7.65434292769333e+19,121156.60728864207,4923343.171413192,5548817.591652417,0.0002,0.0,34.849856,11.420744,True,True,10000,235,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-6e91d0ad-5312-469c-aa3c-1fdcce9842ab,0
16.81,5.46,0.0,22.27,25632.55245498225,7.694506134992617e+19,121320.34360676193,4947625.78454339,5598209.982836426,0.00016,0.00028,34.849856,11.420744,True,True,100000,215,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-b83f1cc2-73e4-48ca-8261-396f23baa7d7,0
17.06,5.49,0.0,22.55,27163.090675071067,7.727811124723643e+19,122420.53109560435,4967965.731293572,5608860.04720151,0.00014,0.00018,34.849856,11.420744,True,True,100000,206,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-49ca823b-349a-4253-97ee-d7e354c5a944,0
9.84,0.76,0.0,10.6,30766.3604742547,7.700810742846426e+19,123072.90684327247,4948054.793462105,5540398.145748799,0.0004,0.0,34.849856,11.420744,True,True,10000,238,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-b2a0504c-1129-47b0-bc3c-5d860882ae26,0
10.35,0.71,0.0,11.06,29487.07161745557,7.699705290201124e+19,122508.55605976512,4949201.103540213,5570906.424451475,0.000799,0.0002,34.849856,11.420744,True,True,10000,241,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-37180762-f6ba-4ec6-9b03-31dc110cdee3,0
14.15,0.28,0.0,14.44,51282.953232533706,7.67944503104413e+19,121396.74897306121,4942848.933293769,5606781.102286005,0.0,0.0,34.849856,11.420744,True,True,1000,225,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-91cd64bc-31d6-4b28-a94d-a48483a28c0d,0
14.35,0.74,0.0,15.09,21793.818802121517,7.708279826330313e+19,121175.857491579,4962685.38765268,5596129.853053522,0.0,0.0002,34.849856,11.420744,True,True,10000,226,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-eebfc2f8-250f-45ed-ade8-de85b320d3f5,0
13.59,5.48,0.0,19.07,28188.142339148435,7.693396965247309e+19,122021.06317320795,4947663.542428023,5598931.674368511,0.0002,0.00012,34.849856,11.420744,True,True,100000,221,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-7bc4cb30-929c-47c1-928a-23f071ba803a,0
8.76,0.33,0.0,9.09,0.0,7.690850313011982e+19,118868.98780152327,4953760.427404462,5574603.200625098,0.0,0.0,34.849856,11.420744,True,True,1000,243,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-7eea8083-8adb-4c78-81a3-506f81c148d5,0
9.4,0.84,0.0,10.24,29485.681709871402,7.675771946781553e+19,121434.47260955372,4935279.289172856,5597133.447414807,0.0,0.0006,34.849856,11.420744,True,True,10000,244,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-aac32cb4-00c9-402c-b2af-08e787c9bc68,0
9.5,0.28,0.0,9.78,64094.818627791334,7.623604027426226e+19,125630.6379116503,4887875.14852768,5477603.829044724,0.0,0.0,34.849856,11.420744,True,True,1000,228,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-ed47756e-6e4c-4c62-b2e9-35168ed6f181,0
44.91,0.76,0.0,45.67,29483.4376980529,7.70422663039599e+19,121138.2728285298,4951295.934177659,5623485.412761271,0.0,0.0002,34.849856,11.420744,True,True,10000,190,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-8cfd9cec-bf28-4d77-a6c9-e2ea367de470,0
10.69,5.45,0.0,16.14,27559.06542516714,7.729522465731219e+19,122717.14702382365,4968238.366854443,5607159.086547842,0.00018,0.00026,34.849856,11.420744,True,True,100000,239,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-383e0c1d-4367-4ab7-a438-18ed1272681f,0
7.42,0.28,0.0,7.7,25638.18950487971,7.640622309998954e+19,123735.4932690636,4896118.99382318,5598398.51922912,0.0,0.001996,34.849856,11.420744,True,True,1000,237,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-771412d6-ee1d-4ed6-a538-0ac7e82ec85e,0
16.07,5.46,0.0,21.53,29482.84032745188,7.699475173154456e+19,122063.36929234129,4949862.047562274,5587895.288439193,0.0001,8e-05,34.849856,11.420744,True,True,100000,236,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-da6da385-1a08-4e1b-b181-367e4a524d50,0
5.57,0.29,0.0,5.86,12818.398642171076,7.626125477881928e+19,117394.57528674472,4892829.9470981965,5646507.480713116,0.0,0.0,34.849856,11.420744,True,True,1000,252,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-d917a901-fa91-440a-b9cd-a7cec8d57967,0
10.11,5.47,0.0,15.57,27941.968735358652,7.716883184003278e+19,122553.12843810456,4961580.008691947,5596821.834099874,0.00032,0.00018,34.849856,11.420744,True,True,100000,230,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-04fbdde9-7020-47bb-b5ee-26c0347305d3,0
9.88,0.77,0.0,10.66,25640.0067510037,7.705237871868464e+19,120991.70069611013,4950688.27399353,5617906.504439723,0.0002,0.0,34.849856,11.420744,True,True,10000,232,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-b27eb0de-fa42-43ab-83b7-2c1e6dce5df7,0
11.08,5.51,0.0,16.59,26912.161623213404,7.740393669490701e+19,122958.98514500199,4976624.867277809,5610470.703675031,0.00028,0.00018,34.849856,11.420744,True,True,100000,233,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-869bbeda-9b49-4199-b733-6dac8de9e492,0
5.25,0.28,0.0,5.52,25635.93689977225,7.768829828361023e+19,123084.73009758066,4961757.553629042,5567825.027945446,0.0,0.0,34.849856,11.420744,True,True,1000,249,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-050e4d89-ffc7-471c-a0ac-00597545ed64,0
23.47,5.48,0.0,28.94,28200.016866069825,7.725589878701983e+19,122326.73471873502,4969946.551700984,5598846.6534823915,0.00016,0.00018,34.849856,11.420744,True,True,100000,224,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-fdd5c85d-6e0b-45b4-8577-66fdd309476a,0
5.33,0.28,0.0,5.6,25637.280670105923,7.834810704882978e+19,126848.14014902542,5034879.124292311,5567547.326110033,0.0,0.0,34.849856,11.420744,True,True,1000,258,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-76dfdd2c-6767-4df8-bea2-0fee19363629,0
10.74,5.46,0.0,16.2,29220.95952686543,7.695696339385896e+19,121834.87880294092,4947266.12523662,5601085.1238307925,0.00024,0.00018,34.849856,11.420744,True,True,100000,245,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-e7362e70-d6e0-4ade-99fd-7b71b40974da,0
15.34,0.85,0.0,16.2,29461.148723310933,7.7245918447698e+19,123679.74822479277,4955734.5460206615,5557338.344941164,0.0004,0.0002,34.849856,11.420744,True,True,10000,247,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-50edfef7-4381-433e-a587-f44de751b155,0
8.46,0.31,0.0,8.77,25642.258489949534,7.819986405442042e+19,122623.92414964702,5035278.458037666,5627737.099537063,0.0,0.0,34.849856,11.420744,True,True,1000,246,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-32223516-74c3-4bb4-8c5d-291f71fbfa1f,0
8.15,0.72,0.0,8.87,37175.727224722235,7.703878510386584e+19,121944.63777801245,4962847.930965486,5591550.018487088,0.0,0.0004,34.849856,11.420744,True,True,10000,259,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-480f8a47-00d5-463a-bc13-674960e0a15e,0
6.85,0.82,0.0,7.67,23075.513593464228,7.660905014169107e+19,120408.28059339833,4937888.39235625,5586421.826633672,0.0,0.0,34.849856,11.420744,True,True,10000,205,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-d93f9ad5-447d-4820-9877-3e37f8e72da0,0
6.62,0.27,0.0,6.9,64100.804590851214,7.847735533401716e+19,126257.00004492555,5050108.315305855,5632163.208926487,0.0,0.0,34.849856,11.420744,True,True,1000,264,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-5913e49e-a3c7-4715-bbae-c3397dab37d5,0
11.39,0.75,0.0,12.14,28191.3921858506,7.684623682824282e+19,120565.78985866107,4941571.955944274,5619200.577818645,0.0,0.0004,34.849856,11.420744,True,True,10000,253,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-71ca460d-0903-47d2-bf4a-ae0c0e596df9,0
80.66,0.28,0.0,80.94,0.0,7.678510266546807e+19,124014.64614193687,4926285.502263127,5510630.782314268,0.0,0.0,34.849856,11.420744,True,True,1000,162,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-4133245c-a507-40e4-9af1-cdccbf9e1ef1,0
6.57,0.4,0.0,6.97,51271.33351931133,7.677328115196428e+19,121789.16613990687,4933341.401874587,5601115.811044015,0.001996,0.001996,34.849856,11.420744,True,True,1000,255,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-ab1a785f-305e-40ac-b798-867f8b737d57,0
10.32,0.79,0.0,11.11,32035.033169271435,7.702261510382666e+19,122218.90401041326,4956019.864124394,5596402.235252624,0.0004,0.0,34.849856,11.420744,True,True,10000,250,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-6e2c7e73-6b3f-4bce-addf-5f75bed18360,0
9.12,0.73,0.0,9.85,23075.667798619048,7.720475332655192e+19,122116.84306101913,4973374.988594177,5565393.629425741,0.0,0.0002,34.849856,11.420744,True,True,10000,262,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-3fb53cc7-ebfa-4d47-a11e-f1f3cf6fc913,0
38.49,0.29,0.0,38.79,38462.809313702885,7.68733411391243e+19,120537.19322694982,4915842.170366897,5592878.288203904,0.0,0.0,34.849856,11.420744,True,True,1000,216,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-af332b31-beb3-4db1-8682-01e6a97de44c,0
7.25,0.78,0.0,8.04,39740.0865024494,7.682497824869648e+19,122608.58293722171,4936799.92672207,5571766.365722886,0.0006,0.0002,34.849856,11.420744,True,True,10000,256,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-18814b02-cd42-4de2-b7d1-9465e0b823af,0
7.58,0.79,0.0,8.37,19229.889986552243,7.728137141895255e+19,123762.4493489324,4973938.141579664,5602757.920542895,0.0002,0.0,34.849856,11.420744,True,True,10000,271,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-bbf3f805-bac3-471d-a377-9ce551c9791a,0
7.31,5.49,0.0,12.8,29738.571294938065,7.707734943396461e+19,122291.82884965673,4956887.103424323,5588028.698902185,0.0005,0.00014,34.849856,11.420744,True,True,100000,263,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-5b450fbc-26ca-4904-b0ff-bb9b5d384cc2,0
7.36,0.85,0.0,8.21,33332.678373929244,7.668986091396125e+19,121761.155213164,4938284.321648572,5588941.372320943,0.0,0.0002,34.849856,11.420744,True,True,10000,268,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-37b466ed-878a-49e9-9f70-8f05101f1f84,0
10.73,5.45,0.0,16.18,28327.230062525552,7.69184601290498e+19,121990.54980936208,4945259.409977468,5607506.683624686,0.00016,0.0002,34.849856,11.420744,True,True,100000,257,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-a3842a05-0289-4f98-8a82-3f2d7b89dbc3,0
8.9,0.28,0.0,9.19,38461.49723111628,7.495891972383112e+19,117951.55182240179,4815908.3579087835,5635199.10072679,0.001996,0.0,34.849856,11.420744,True,True,1000,261,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-9b645808-e39e-4382-85f7-f47bfacae769,0
7.26,0.29,0.0,7.55,12818.81865911968,7.581053225148008e+19,118891.5014384581,4868802.854888344,5633645.732743674,0.0,0.001996,34.849856,11.420744,True,True,1000,276,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-1a8f9045-46c2-4969-9232-306f1b34f85f,0
9.38,5.5,0.0,14.87,24996.287593043377,7.71162282575801e+19,122391.94959362189,4952988.306659573,5602761.795599319,0.00032,0.00018,34.849856,11.420744,True,True,100000,266,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-2dc03bb6-58eb-4661-9730-410a499b9455,0
9.41,5.51,0.0,14.92,28201.868916328986,7.687613089583022e+19,121467.85995384365,4942191.333094915,5610365.18481645,0.0003,0.0003,34.849856,11.420744,True,True,100000,254,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-6749f202-c1a2-4475-a2e5-c53296e42efb,0
12.01,5.46,0.0,17.47,26146.38262446454,7.70506528966967e+19,122567.53581041624,4952565.574534135,5599900.091687622,0.0002,0.0002,34.849856,11.420744,True,True,100000,251,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-8cf3d92e-d3f4-41ad-aea9-4a104ea9a99f,0
22.74,5.53,0.0,28.28,29862.791119744896,7.7088667450649e+19,122400.7875507196,4953510.730217384,5596092.6107699415,0.00024,0.00014,34.849856,11.420744,True,True,100000,227,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-a5f48cb3-fc36-47b0-9ddf-2cbf83a129e3,0
9.1,0.92,0.0,10.02,29484.432400592166,7.660778090353666e+19,121654.2663901055,4924826.255931749,5581637.69205203,0.0,0.0004,34.849856,11.420744,True,True,10000,277,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-15a5b266-45d9-47a2-8337-f607933faad9,0
9.77,0.8,0.0,10.57,23076.03266049794,7.690446090487446e+19,121484.26933852678,4941995.4430969125,5631159.665657814,0.0,0.0002,34.849856,11.420744,True,True,10000,265,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-b2bf61bc-b5fb-4666-9005-00683aae9e69,0
6.0,0.28,0.0,6.28,38458.49334809796,7.793257025631886e+19,122540.31590055265,5018165.144621285,5615662.899618597,0.0,0.0,34.849856,11.420744,True,True,1000,240,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-66d0a3df-b212-43f8-a382-e8f9d2e4462a,0
10.78,5.45,0.0,16.23,26149.018631957926,7.713366881995071e+19,122130.81056330971,4959520.553761771,5606606.952042609,0.0002,0.00018,34.849856,11.420744,True,True,100000,242,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-4520dabf-1351-407d-b7d3-94f92aab2508,0
13.6,5.46,0.0,19.06,31407.206370866537,7.712116478056047e+19,122348.03221576128,4960280.298068379,5595985.875876631,0.0002,0.00022,34.849856,11.420744,True,True,100000,248,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-e38be7d6-432e-4c6d-9a47-498c1e85ebae,0
7.76,0.73,0.0,8.49,40997.58866740057,7.722698334043346e+19,121446.75558480705,4963314.031767225,5636424.793128817,0.0,0.0006,34.849856,11.420744,True,True,10000,283,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-3c4f70ed-ce4c-4a11-9949-1fa7e5fa7a2e,0
6.41,0.27,0.0,6.68,51275.264740275445,7.669428433746477e+19,124216.40793916403,4934585.779642612,5747294.239337971,0.0,0.0,34.849856,11.420744,True,True,1000,270,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-7d7f36ff-128c-464a-a828-d07ebb04122d,0
6.35,0.55,0.0,6.91,25636.794916248735,7.870605504580695e+19,125859.51286454909,5054818.8629234955,5610014.087138378,0.0,0.0,34.849856,11.420744,True,True,1000,285,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-f45f4ae1-745d-4a93-b14c-c3ca55965d0a,0
6.81,0.28,0.0,7.09,51273.35841386603,7.782989206813626e+19,125312.57474701093,4997111.988364684,5672155.850351869,0.0,0.0,34.849856,11.420744,True,True,1000,288,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-f38538af-1651-488e-a892-623fa6cb92c9,0
10.07,5.48,0.0,15.55,28455.905691973552,7.701949874067605e+19,122278.50520520264,4953445.618488479,5598266.623995065,0.00024,0.00024,34.849856,11.420744,True,True,100000,272,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-6fd50472-030f-4bdf-a3e0-f39feefc2875,0
10.0,0.28,0.0,10.27,25639.80638230494,7.70970596843421e+19,123908.1616330461,4927665.913462652,5754030.901850957,0.001996,0.0,34.849856,11.420744,True,True,1000,282,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-9e4ef1b0-6c3c-4622-af83-dc2fb7d5f9c2,0
6.09,0.8,0.0,6.9,23058.483396655738,7.681816030962344e+19,120667.91425653326,4938324.100642247,5616936.091043773,0.0002,0.0006,34.849856,11.420744,True,True,10000,280,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-a7c65611-5670-4e96-9740-61d8ddd4dc72,0
15.36,0.39,0.0,15.75,25636.865859606965,7.712107156341345e+19,121372.09286531119,4986929.632780981,5549441.815444787,0.001996,0.0,34.849856,11.420744,True,True,1000,180,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-ae2bd54e-78d3-4a39-ba37-bc8a2e1ac930,0
6.97,0.27,0.0,7.25,25639.95379976311,7.918232032439111e+19,125188.27341767508,5091080.560777598,5641880.99063854,0.0,0.0,34.849856,11.420744,True,True,1000,279,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-07c9d6dd-9e15-4357-aa6e-caeafde7e82a,0
11.47,0.71,0.0,12.18,21794.13468321416,7.684468320175338e+19,120016.959334574,4941026.670100821,5622326.592422514,0.0,0.0006,34.849856,11.420744,True,True,10000,274,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-95d1b0e4-66be-4f7f-8c5d-317e5ff87ab2,0
7.33,0.27,0.0,7.6,38461.45180803308,7.840287447307162e+19,127918.63533200636,5046308.142835536,5624920.460459277,0.0,0.0,34.849856,11.420744,True,True,1000,291,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-cee82f44-7050-444f-8a84-ef096052ad2a,0
7.08,0.33,0.0,7.41,38466.807915317244,7.612046268672736e+19,117732.82910020373,4903859.447409243,5562475.11986594,0.0,0.0,34.849856,11.420744,True,True,1000,294,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-3f2907b5-af2c-4d36-b308-f5ba5e3ee0aa,0
7.8,0.72,0.0,8.52,24358.2825991472,7.687060438561495e+19,123121.75257071026,4937071.307599674,5575211.43535025,0.0004,0.0,34.849856,11.420744,True,True,10000,289,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-bae5d3a0-b7a2-4a22-ac33-0a26a20447bb,0
9.2,0.28,0.0,9.48,0.0,7.893830318415192e+19,122866.09138025694,5098759.49442114,5578636.499984559,0.0,0.0,34.849856,11.420744,True,True,1000,273,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-a9c902dc-6d8f-4b32-8f6e-a125e67c6e0d,0
14.74,5.46,0.0,20.2,32299.63125444939,7.692250952746322e+19,121971.3498548626,4942364.960110223,5590664.300143086,0.0001,0.00024,34.849856,11.420744,True,True,100000,269,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-1d30ece4-d695-4957-8b55-0d641cf076db,0
6.49,0.8,0.0,7.28,26922.78798851595,7.71036308392982e+19,121590.95108285085,4953260.2482108055,5560098.530275817,0.0004,0.0,34.849856,11.420744,True,True,10000,295,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-93e449fe-9ddc-4cf2-a2a4-b35443aae20f,0
12.05,5.49,0.0,17.54,27816.19214515337,7.727707016510754e+19,122995.62593440231,4969678.548969011,5595864.096398052,0.00026,0.00018,34.849856,11.420744,True,True,100000,278,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-2c1b6295-a693-44ed-8278-9d811dcb4d2c,0
9.07,5.53,0.0,14.61,28836.983053521708,7.73212161692617e+19,122148.54726844345,4970265.195458267,5617843.9522505915,0.00028,0.0002,34.849856,11.420744,True,True,100000,284,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-30b70f26-8be4-4499-838b-c38d5453e6f2,0
7.39,0.84,0.0,8.23,32047.96402016238,7.712452664588472e+19,122345.02243336373,4964990.181437212,5622910.928864605,0.0,0.0002,34.849856,11.420744,True,True,10000,292,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-60d630a9-586c-4c88-8df8-60b257c7212b,0
8.9,5.5,0.0,14.41,27557.719190305197,7.720514818704492e+19,122616.95388653861,4966927.546147562,5589830.231897185,0.00024,0.00016,34.849856,11.420744,True,True,100000,260,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_CurrentDrive_noise_vs_nmarkers_2/batch_0/ascot_sdcc_workflow_runner-095b2389-8955-4b7c-94ba-f57a3db293c1,0
