sdcc_preruntime_min,ascot_runtime_min,cleaning_time_min,total_runtime_min,lost_power_W_output,number_particles,current_drive_A,parallel_current_A,current_drive_correction_factor,power_deposited_to_ions_W,power_deposited_to_electrons_W,shine_inj1,shine_inj2,te0,teav,shine_success,success,enbi,nbar,np,hfactor,index,run_dir,batch_num
6.72,0.51,0.0,7.24,7188.393029000983,7.947602505580783e+19,150028.4535025514,1200987.6179123963,0.12492089948715435,2678527.945064481,2754223.9598252703,0.007149,0.008723,48.354293,14.162069,True,True,594.2397890612483,4.457431488856673,1.0319098220206797,1.2413412759080529,566,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-0282c875-c3be-406a-9b24-c5d5b1f9a7b7,0
9.01,0.64,0.0,9.66,115665.62351505908,1.0970342109635332e+20,149623.33055975262,1431818.0042820415,0.10449884699890924,6022327.982793334,7908576.603225458,0.001398,0.000799,30.835012,10.721345,True,True,790.8502318896353,6.917795069888234,1.3800924643874168,1.0171062127687036,556,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-2fd58da6-1b9c-43e5-8790-4c83c9e7309d,0
39.3,0.48,0.0,39.77,619.4720436540956,6.538082509054577e+19,96740.99647803622,955227.8264207791,0.10127531234147871,1894798.5123858405,1691843.2774827806,0.012833,0.013028,49.855834,14.168256,True,True,512.0522100478411,3.6575397066771984,1.0080706612206995,1.2079849576577544,494,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-e6550328-0ae4-4419-9686-06a6bffe6977,0
11.25,0.81,0.0,12.06,3502.174623703201,4.968767951951135e+19,21138.04789997337,516948.1445257241,0.040890074031248426,2537924.442476938,2680784.721079847,0.000999,0.0002,27.509639,8.417324,True,True,500.03193598240614,5.294089069962501,1.367658831179142,0.8861109266988934,558,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-81bf641b-f07d-4d1b-9d6e-0b6e4f349b89,0
6.83,0.55,0.0,7.39,27483.897109109595,1.0724976765507246e+20,271088.4607999665,2021754.207124398,0.13408576564089053,2775891.2652434483,3744980.9825476883,0.023819,0.016329,47.285313,15.350074,True,True,776.8557188101113,4.0474068626761435,1.2786873080767691,1.229039841517806,572,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-cda766fc-d624-4445-9813-9fc75d457ce2,0
9.74,0.86,0.0,10.59,19329.943985726833,6.615822721786119e+19,59103.61993283835,750964.0620012921,0.07870365963363059,4151484.478558049,5340878.82214067,0.0,0.0006,27.896889,9.028007,True,True,638.3820837363601,7.0891855549067255,1.3030190747231245,0.9301085574552417,562,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-df90868e-12c2-419a-9280-636a8cdb5e9f,0
7.02,0.86,0.0,7.88,1538.98543583904,3.685674732080648e+19,64619.87401380095,304403.26729499944,0.21228377273354743,3473980.5506862537,3180607.0430354,0.0,0.0,38.827202,13.323186,True,True,563.1415117532015,10.820730052515865,1.3135397024452686,1.4395933335646987,569,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-741b5470-ef6d-4736-a3e2-a0123a41c12e,0
7.93,0.79,0.0,8.72,345346.62607754394,1.1209047423995293e+20,168719.37451968802,1382061.436677999,0.12207805676514022,8729035.614550168,12691856.512690555,0.0004,0.0002,28.949422,10.286123,True,True,959.5802365802228,9.768186016380787,1.3537372355349362,1.0477414507418872,567,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-89517038-a392-4762-8ab2-95408f4b30d6,0
8.17,0.57,0.0,8.75,71132.50860501634,9.932115233807188e+19,281702.30356591486,1937857.9390711777,0.14536788166264436,2548308.662252184,4519131.944034749,0.033443,0.030068,51.724316,16.462656,True,True,942.2637508250773,4.302751729264855,1.1443505813367665,1.3293215920217336,552,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-d125619d-31e0-4f7a-8bf8-228a3cac23b8,0
7.27,0.67,0.0,7.94,337247.6570034105,6.090728673409735e+19,64205.42776743157,712295.753497804,0.09013872040110303,6026865.52355204,12111486.199405711,0.0,0.0,24.902655,8.012334,True,True,879.1532213799655,11.82832757011056,1.1667313617654145,0.9504108529537917,575,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-94d5f230-ddef-4fc4-9e8c-99d7364fb667,0
10.94,0.85,0.0,11.79,38778.6960928078,8.065762243709565e+19,170781.2369931778,941532.4558319158,0.18138645772150205,6458834.0045969775,7858539.6999532,0.0,0.0,40.65888,13.215203,True,True,808.259469922632,10.27891976237297,1.1219341456890106,1.3808063559234143,563,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-4df51c34-2119-4235-a1ff-2ab1158dcf2d,0
13.29,0.72,0.0,14.01,1275.122101280691,3.2089983785585893e+19,39002.48352106802,290420.7035630159,0.13429649829563614,2600374.8682627496,2843568.1447191485,0.0,0.0,34.801935,10.801732,True,True,518.0230922996998,8.757752840593458,1.126530483365059,1.1621675757691263,561,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-52637692-d042-439b-8605-f63c66270090,0
7.48,0.7,0.0,8.18,33883.002252605314,5.275152640080252e+19,66038.39833949479,587683.2982419324,0.11237072507769086,4150454.431280418,5886244.096699882,0.0,0.0,32.34787,9.944016,True,True,669.5414539426565,9.259211429581047,1.0859026205725968,1.081918886490166,573,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-e5a40219-4c6f-432b-a610-bb272d49801c,0
4.79,0.36,0.0,5.15,35335.58547848029,5.206629200375972e+18,-955.6743192674169,50219.17275789748,-0.019030068931534267,663157.0270681595,5765465.924362586,0.0,0.0,8.619223,1.76888,True,True,553.9814778603613,10.473801840841771,1.174096760340035,0.8462494613602758,577,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-2d52eb40-aa2d-4984-8b60-5cd4c045137a,0
8.07,0.64,0.0,8.7,33178.54187468645,1.0400609837638589e+20,124371.49952780503,1615477.3021461228,0.07698746331042874,3854115.8103758087,5458123.253819858,0.006557,0.007346,35.615578,11.228985,True,True,718.1721637025476,5.024452962353825,1.2410091403871775,0.980623852275312,570,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-0aa79e65-22ff-4b59-90d7-92da15d81a29,0
7.62,0.93,0.0,8.55,319404.4620798762,1.1238542415111037e+20,74003.34476638268,1670895.7797902375,0.04428962336338714,6479944.472898596,13693610.643920617,0.001597,0.002394,28.667722,8.469578,True,True,990.9228910692036,7.728920790553094,1.0112548265606165,0.8494475811719895,568,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-cea410c5-d774-4cb7-b6f7-6ca113c1860d,0
5.86,0.67,0.0,6.53,10436.6682633488,5.1644761997552706e+19,34526.83345530143,601436.9892619757,0.057407233129557526,2935446.6377106956,3889544.3929420696,0.0006,0.000799,31.632309,8.926771,True,True,568.0624819360673,6.435901006311179,1.0190264168195426,0.947640641592443,582,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-90761357-c1e3-4a99-b0b7-4b40c5ee9e93,0
7.02,0.95,0.0,7.97,138853.04512817287,1.098144183457313e+20,227229.5720219789,2027701.5970598692,0.11206262911241856,3608758.582727345,6776907.105048138,0.015748,0.016329,45.022238,13.932558,True,True,956.5666224807501,5.227490601316095,1.0549973910674453,1.1679044876247644,584,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-bb059956-9566-425c-8983-2296f8b745b2,0
6.79,0.65,0.0,7.44,23226.858640256953,7.05513338642733e+19,30203.415438029057,903861.2613440793,0.03341598620247904,3786481.9292242303,6028758.254995752,0.001597,0.000799,27.421381,7.838838,True,True,658.5825867950916,6.236577881500125,1.156208714004606,0.8367246526293457,514,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-415b9c2a-cd57-4eaa-a441-15a07a73236a,0
18.33,0.89,0.0,19.22,112228.73918915128,1.0882756788222555e+20,282309.80040344544,1607332.678868224,0.17563868644929753,6413506.477905099,8749838.242823014,0.0006,0.001398,45.351408,14.442853,True,True,927.8108119033277,8.406406394764781,1.0497336592525244,1.4248054326511919,559,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-248fba47-5013-489a-97ad-7f01e6978661,0
6.41,0.74,0.0,7.15,64079.672774465194,1.2953823773272431e+20,381753.78419977555,1845782.843775176,0.20682486322116597,6682075.333797903,7039512.427641253,0.000799,0.000799,42.526291,15.510498,True,True,876.3227015733719,7.296372758969665,1.4929829267784953,1.4428332652896643,576,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-8fe7cd2c-1849-4d07-b965-c4d8a11dca66,0
5.03,0.73,0.0,5.75,209852.98019815926,7.097274289841353e+19,74560.7582732274,807064.5158746075,0.09238512759097911,6100310.229042421,10559619.575564729,0.0002,0.0,23.725036,8.280319,True,True,824.4881378486753,10.12962650321424,1.39017737749964,0.9241824019700289,587,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-1791c343-a8a8-472b-8245-39450fd21aaf,0
6.31,0.91,0.0,7.22,217797.9976740013,1.1033439927048521e+20,252898.16376998936,1276988.081661027,0.19804269703209376,9897473.847995423,11553058.422849359,0.0002,0.0,37.436923,13.291165,True,True,987.970313988626,11.728197954967618,1.3378192014060915,1.3633177682757378,583,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-f13adac2-8d02-4334-8d7a-5b5a64d95f4a,0
11.39,0.71,0.0,12.09,88636.16032339411,8.090170490651129e+19,84356.29767844932,1059958.9246590775,0.07958449682904596,5209471.941831254,8451150.050519012,0.0004,0.0002,30.91718,9.334919,True,True,779.8845795914531,8.054392731562258,1.0771906496956944,0.9775838505476714,579,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-ec560819-e412-42bc-97a5-e9d0623706e3,0
7.66,0.77,0.0,8.43,10091.984393648621,5.488475776458152e+19,77432.6257509684,532916.9628196254,0.1452996079187983,4012915.5031621847,4085714.1836956185,0.0002,0.0002,32.377026,11.102238,True,True,599.221792537719,8.333654753118754,1.3620904022827744,1.1430107856169343,585,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-091ba94b-3d51-45d3-8273-b618158023d3,0
7.36,0.71,0.0,8.07,20509.98439895868,9.811914400239428e+19,235070.1625815803,1322168.399686147,0.17779139377206465,5153861.92569181,5571241.968583656,0.0004,0.0006,44.04244,14.231029,True,True,744.4869424216449,6.984497492015362,1.1924906885251403,1.3867763260379433,586,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-f210ae99-dd27-4ae1-913f-44ca2cd2f8d3,0
5.89,0.75,0.0,6.64,0.0,4.435624009760573e+19,85682.36862786885,433714.7210105669,0.19755467010256567,4094868.3588314634,4465053.615007145,0.0,0.0,42.065465,13.553073,True,True,633.4763844497502,10.956707268208266,1.0977841257117689,1.4658539114519953,589,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-c48a41b9-6fe0-41fb-bb75-59387423da39,0
6.56,0.5,0.0,7.06,10692.025263716228,9.704736981959593e+19,230095.43554077554,1475219.6074104013,0.1559736830943325,3455908.8766759955,3539853.2200141503,0.005964,0.004777,46.4077,14.786043,True,True,664.5747213624418,4.850303477793932,1.2554855225607753,1.3114567564800383,578,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-1e616c1c-d92e-4a48-b01d-e8a871ad3b96,0
9.3,0.37,0.0,9.67,35796.88494194064,1.0266631943898194e+20,196231.30884618344,2059329.0768459064,0.09528895165542639,2221200.1887209644,3992293.3413263145,0.046893,0.046166,45.461454,14.647695,True,True,855.8914698660374,3.626843334361911,1.2326310011558235,1.0786218643188477,580,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-f84555c1-5972-46cd-a2e8-6ca37cc4dd68,0
6.46,0.62,0.0,7.08,2610.2728165100857,7.129548237319276e+19,85340.2651475948,865644.2794188451,0.09858583621079138,2646342.539445255,2130666.231662503,0.002394,0.002991,36.536266,12.562317,True,True,522.8830236010253,4.365240123867989,1.4570086221210659,1.041705716960132,590,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-99ee30f5-88de-479c-9e8b-1f15a457210c,0
7.01,1.05,0.0,8.06,34026.361248288966,7.993753889996367e+19,147090.8695738238,861958.8539565023,0.17064720537257402,5860356.369813317,6047568.3452212,0.0,0.0,34.509506,12.212662,True,True,713.3275107480586,8.884276986122131,1.4107675231061876,1.2322930490598083,581,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-36504fa4-200d-4475-bfdc-a48cc4801a3d,0
5.66,0.75,0.0,6.41,75940.77774482062,6.672976714239614e+19,114383.65913441095,729468.4805295769,0.1568041144853457,6230309.8056863295,8425525.284211809,0.0,0.0,33.31745,11.129467,True,True,793.7570260837674,11.458465701341629,1.2103188331238925,1.2031506390310824,595,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-ab10dddd-5bb8-44a2-a399-464213af0491,0
7.11,0.71,0.0,7.81,139917.43094194477,1.0348013192030777e+20,204988.2191429029,1331396.8873320217,0.15396477270851788,7510599.840409353,10037789.254568856,0.0,0.0,37.657535,12.284241,True,True,907.6650599017739,9.589348940178752,1.1498298435471952,1.247335197776556,591,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-1d2a5742-a6dc-4233-9f41-4cd00a0c11c0,0
10.21,0.56,0.0,10.77,91956.77525583546,1.1459872759977638e+20,74301.81485322883,1696915.1289983715,0.04378640603969778,5117592.766110847,8804295.894941527,0.004381,0.004579,28.150777,8.923103,True,True,811.2272936850786,5.763360186293721,1.2956215511076152,0.8232291646301747,588,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-e99f2a05-f360-4326-8ef0-3e20ccd0c6ef,0
6.39,0.84,0.0,7.23,15813.392476563717,8.78560919173156e+19,129917.74527499016,1069616.80309783,0.12146195244756972,4495259.426875772,4592823.179872215,0.001597,0.0006,33.8721,11.675986,True,True,651.1953319422901,6.180523986741901,1.4040956213138998,1.0858917216770352,594,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-496fb323-66c3-4418-8ea4-0ca06b8a0c99,0
6.67,0.75,0.0,7.42,0.0,6.351471042605834e+19,121229.16286492962,633547.06209707,0.19134989350855086,3640324.3778330334,2505966.8807683783,0.000799,0.0004,40.492862,14.170234,True,True,549.1825835779309,6.589862862601876,1.4689228483475745,1.360504420287907,574,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-87cb0715-68e8-4ebf-b46b-ae4ed2fa656c,0
5.16,0.81,0.0,5.97,70601.88093402462,1.2073992134661728e+20,169299.26163156703,2306847.259098927,0.07338988784966052,3237794.694004646,6469063.653389312,0.029315,0.02439,36.660269,12.53048,True,True,924.8582329601049,4.390704705566168,1.3442621990107,0.9547280953265727,592,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-3a873e54-74d4-4bbf-8ddb-057929b1c97a,0
6.58,0.59,0.0,7.17,5925.205444810064,8.012988291098088e+19,189972.59912888566,1075272.995272926,0.17667383070535198,3548448.1209728247,3226318.8936468223,0.001597,0.001996,48.337806,14.931698,True,True,617.0906978659332,5.661397045478225,1.1359153995290399,1.4302679671905936,598,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-21981fa7-59db-4bb9-9cb4-b03c37fcad38,0
6.64,0.42,0.0,7.06,26612.439610422563,9.674323532449024e+19,36474.451184531164,1672912.568909187,0.021802963204654573,2809547.594975063,4920725.424173127,0.017102,0.017875,35.756022,10.034479,True,True,695.3677623532712,4.1119551915675405,1.0911046019755304,0.8139105352573097,602,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-e9778dbb-39e0-4fc2-8a44-4baeb9a9e629,0
11.1,0.55,0.0,11.65,94499.58827962089,1.0879522204022171e+20,251993.87905284698,1647211.2690829404,0.15298212426214197,5419876.976412215,7149838.104579484,0.001996,0.000999,43.036196,13.613644,True,True,842.0196194201708,7.026704717427492,1.1156008699908853,1.2987305839546024,596,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-b05d4a10-7932-438f-8124-abee91814a7a,0
4.37,0.81,0.0,5.18,189918.42117506248,1.2590314625614383e+20,188220.9464874855,2038836.7795506248,0.09231781002546502,5632491.509961392,10065316.73643521,0.005569,0.003587,35.696929,11.424347,True,True,970.5296605825424,6.525212082266808,1.1562804779969156,1.032568156067282,600,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-7d29e023-0c78-4a29-bd33-405bc79d0d3f,0
7.92,0.78,0.0,8.7,386784.94203214644,1.0988226718154038e+20,106162.0932691139,1385917.4742575523,0.07660058787121206,8102828.549091115,13494165.943801695,0.0002,0.0002,24.033174,8.537608,True,True,939.4332328811288,8.818318064510823,1.4391919365152717,0.8806920294649899,599,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-fcccd0e3-5d92-4c7f-b761-ee311a1d2a0c,0
40.16,0.41,0.0,40.58,31681.737651706168,1.3838797080109027e+19,-4498.854287653437,154768.4288615271,-0.029068294617622614,1259292.8865781133,6669917.890874793,0.0,0.0,11.514012,2.42588,True,True,590.987897478044,8.283577213436365,1.1103277327492833,0.8671856986358762,537,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-03029a2c-2344-441c-8192-fb13503edde8,0
6.83,0.8,0.0,7.64,713.2957070147656,5.065568582497693e+19,94091.59306990505,462553.1745855746,0.20341789493544518,3537844.6568503845,2586669.1933805556,0.0002,0.0,40.575679,13.897966,True,True,541.767820250243,7.924985073879361,1.3785978294909,1.416778569482267,609,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-a9f4b54f-df40-4138-8ee0-fa6f801eaddc,0
6.92,0.7,0.0,7.62,63532.36106803579,6.029856159215152e+19,46189.94506814988,682037.3484648025,0.0677234834311036,4304376.683499171,6726330.014061121,0.0004,0.0,25.697414,8.074311,True,True,682.597114238888,8.080434032902122,1.2465487224981189,0.8875300518237055,605,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-3e5f8c02-a7d8-4101-bdc3-bf16b1b5c4e8,0
6.41,0.8,0.0,7.21,56833.64203456079,7.373176959526296e+19,145323.31228290385,782639.6051542184,0.18568356536757175,6374036.962955557,7010732.430457941,0.0002,0.0,34.853634,12.299503,True,True,753.0282344669104,10.603818011283876,1.3739103861153126,1.285474207997322,611,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-ec53c6f2-fd08-4662-ac15-e21e13f18fad,0
5.74,0.57,0.0,6.3,16766.260471217982,1.1323984025798133e+20,346505.0514011141,1876980.8711222871,0.1846076626204141,3789088.7034525527,4118090.4186773417,0.007149,0.006754,46.82093,16.238672,True,True,762.5996209681034,4.955812583863735,1.4285952346399426,1.4015539434738458,604,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-1418c160-1bcc-43f0-99a0-4355d946ba9d,0
6.78,0.69,0.0,7.46,39802.05129770995,6.765294479428492e+19,69927.35366383931,839340.1081970931,0.08331229853181164,4140213.979818603,5962356.030262312,0.000999,0.0002,32.643988,9.690744,True,True,676.7788496799767,7.427927328273654,1.0512264166027308,1.003610516153276,610,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-c1e63d9b-786a-4498-a864-544273c12359,0
11.15,0.9,0.0,12.05,49384.767860779146,1.1001068388582833e+20,293496.90377367433,1396017.8738918914,0.21023864325995223,7666007.327428937,8076143.465671407,0.0,0.0,43.024254,14.750954,True,True,873.1161681935191,9.317606710642577,1.2733017462305725,1.4970491119660436,603,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-ad7427e9-6da0-43c6-9d3b-6964cba47f1e,0
6.85,0.65,0.0,7.5,88622.82420519496,1.302163908767641e+20,303073.5106943426,1978889.1698082036,0.1531533525567361,5726296.720357415,7240424.376608209,0.003388,0.002195,37.984518,13.727074,True,True,861.2559596076608,6.303289002925158,1.4686264940537512,1.2063959758728742,612,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-eccc6ea2-dcdb-4aea-9459-3c4776c02410,0
13.9,0.73,0.0,14.63,108474.9575043605,5.715375220742489e+19,69025.41983177834,613156.5271940621,0.11257389715421233,5016288.588750861,7530528.482597004,0.0,0.0,26.63945,9.069644,True,True,726.7082114703953,10.21848903335631,1.3095359345898032,1.0121860831044613,597,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-cb326a5b-8a82-4606-af41-31dd4d9b873a,0
7.81,0.67,0.0,8.48,6077.483814706416,8.567190249377389e+19,213626.71369134283,1374014.9244520098,0.15547626877236598,2381979.2593950527,2040746.0884320857,0.009705,0.01536,50.760798,16.046656,True,True,586.1279745586216,3.75980750285089,1.2837634780444205,1.3373485060408712,614,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-28fba802-d668-4f7b-b9c2-b7a7fb1dd390,0
7.98,0.62,0.0,8.6,363277.4806850683,1.0793682715621895e+20,121911.8152748109,1484263.1509100709,0.08213625407331651,7441100.437973899,13272961.07875249,0.001597,0.000799,30.036207,9.424587,True,True,982.5962800532579,9.014677990972997,1.1015779268927872,0.9735684152692556,615,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-d6301409-c476-4448-aadf-5b3fd3ff6f1a,0
8.13,0.62,0.0,8.76,40083.08527290517,1.1103351982100546e+20,111742.41984189734,1569235.0431479532,0.07120821086032926,4660154.128559302,6297256.052116239,0.004182,0.002792,29.621098,10.462481,True,True,726.4139303006232,5.358307858183981,1.489216012880206,0.9091746775433421,618,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-512e685f-f348-46d1-b0a5-1c63328dc24a,0
7.58,0.84,0.0,8.42,387310.1827174761,9.169578648759142e+19,131787.62944311998,1056058.1315315778,0.12479202186719711,8295800.688638869,12715441.209408946,0.0,0.0,26.521636,9.62762,True,True,934.5139004290104,11.088934437185527,1.4145725225098431,1.0266366723924876,623,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-9af3261e-d3cb-4317-ad15-a71b40852d3e,0
13.73,0.82,0.0,14.55,221805.67080571433,7.869073813826793e+19,114272.59264950576,984543.8114597448,0.11606653895886891,6693907.879597869,11081713.684650358,0.0,0.0,32.928842,10.248204,True,True,893.7007104977965,10.891542360931636,1.0011987639591098,1.1065194350667298,607,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-2a143001-944d-4800-bdb7-5d0486eecd4a,0
5.5,0.7,0.0,6.2,36281.116717610035,9.921638073811486e+19,191665.1398902564,1508469.1038286462,0.12705937390682448,4202651.634903243,5361349.518685766,0.002991,0.003388,42.412141,12.980962,True,True,731.6749459132552,5.8259695574641235,1.1080240090377629,1.1980164690874517,554,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-e8bd4d18-783d-4fc4-919d-3effa443bea7,0
5.75,0.3,0.0,6.05,29188.393574256486,4.366133181218724e+18,-568.572323058719,39532.6039686603,-0.014382364579612766,608016.3375200025,5025084.962041356,0.0,0.0,8.62392,1.798817,True,True,523.9929347299039,11.325373108685017,1.2773204953409731,0.9369046433828772,625,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-0ab343f3-7e6b-40df-aa30-ef5b64b0aa21,0
27.14,0.85,0.0,27.99,77627.64758791633,1.199408291199663e+20,282613.145900477,1543408.812582324,0.18310971376898413,7377527.303318483,7954982.324737698,0.000799,0.0002,38.019166,13.675367,True,True,852.9846775345504,8.151125489920378,1.433952186256647,1.308459223806858,571,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-bf3d190e-a586-4c7d-887d-b96dd07306f6,0
7.76,0.47,0.0,8.24,7341.192826062808,8.978310515841783e+19,179898.74955636915,1396151.8262977686,0.1288532852715695,2998416.864448417,3199989.5914969263,0.011076,0.004975,46.081682,14.061843,True,True,632.1457573212683,4.521650386601687,1.1681001712568104,1.2210021316073836,626,/scratch/project_2013233/enchanted_plugins/data/ascot_DT-D_sobol_seq_extended_take2/batch_0/ascot_sdcc_workflow_runner-2a11a397-7d94-40e6-999d-49db490d5afb,0
