success,te0,teav,output_shine_inj1,shine_inj2,clean_time_min,run_time_min,enbi,nbar,np,hfactor,index,run_dir,batch_num
True,63.153126,21.580708,0.27683,0.26557,0.000627589225769043,21.10796714623769,669.9293274432421,1.3798337657004596,1.3919794433750212,1.1268298053182662,359,/tmp/ShineRunner-f87553c1-1f48-4613-950a-a66bc3a0724c,0
True,53.151517,18.393719,0.261666,0.250375,0.00032901366551717123,22.017461574077608,961.5142219699919,1.8477230224758388,1.3273946908302605,0.968578146211803,357,/tmp/ShineRunner-22043bb5-9e1f-495f-bb62-88552fc1f5b4,0
True,58.920864,21.60142,0.51,0.51,0.0004433671633402506,39.27332663536072,907.810103148222,1.1897491466253998,1.4332992141135037,0.9344283697195351,317,/tmp/ShineRunner-2b842c6c-631a-4a76-aafb-14529082cf61,0
True,32.558637,8.599083,0.002991,0.003984,0.00040459632873535156,17.87834956248601,546.9281962141395,4.616453982517124,1.0397846046835184,0.8660022916272283,372,/tmp/ShineRunner-bbd81f8d-11c8-44db-8408-8e8e829d4255,0
True,37.612214,12.116377,0.007346,0.005569,0.0015214761098225912,24.09594474633535,701.4495013281703,4.887651800364256,1.278616627678275,1.0428162719123066,352,/tmp/ShineRunner-e449c26f-dc94-4ef2-bdbe-7d8b7ce5ad0f,0
True,32.845618,10.320803,0.019031,0.016909,0.001185929775238037,29.338302036126453,661.7439216934144,3.8088352970778945,1.351625049021095,0.8030763276852668,344,/tmp/ShineRunner-4c6757ea-132e-45d2-9f7a-d840f69963ee,0
True,55.976041,17.390518,0.024581,0.023056,0.0004412094751993815,23.197744369506836,857.3545217514038,4.215071022138,1.0840569399297237,1.480029862653464,358,/tmp/ShineRunner-d373ad29-3335-4919-92b1-b87247b85450,0
True,81.174072,26.235396,0.51,0.51,0.0004797101020812988,43.82365970214208,502.19118501991034,0.7623588062822819,1.2352767386473715,1.1974123385734856,315,/tmp/ShineRunner-c8e41e95-ca2d-474e-9674-857b9c0adfdd,0
True,45.77914,13.222912,0.061209,0.053926,0.000971376895904541,23.806702518463133,642.4326337873936,2.9212336856871848,1.1007323791272938,0.9191230613738299,360,/tmp/ShineRunner-4d508234-ccd4-49f9-a93b-4cd493c806ac,0
True,53.970486,18.586432,0.107302,0.089087,0.0007200002670288086,22.328894368807475,830.2857931703329,2.662913965806365,1.4065796341747046,1.2501925455406309,361,/tmp/ShineRunner-dc6443e7-04bc-4f5a-ad67-76129e8a0fd9,0
True,74.271256,23.866132,0.296369,0.282228,0.0010782718658447266,23.42201595703761,535.7691557146609,1.1114065121859311,1.3734967038035393,1.452193417120725,363,/tmp/ShineRunner-ba31dfba-ad6d-4048-a333-d6c258574527,0
True,39.549232,12.872314,0.032695,0.028183,0.00041745503743489585,18.256919777393342,711.498158518225,3.505189855769277,1.3386878115125,0.9459762750193477,384,/tmp/ShineRunner-fc637efb-0e9e-49e6-b758-8b70f3ab0890,0
True,60.596245,17.770008,0.095023,0.095514,0.0005274295806884765,24.800937469800314,620.3067316673696,2.3140538170933724,1.0040212483145297,1.2316222382709383,355,/tmp/ShineRunner-506a33e8-89b8-442c-9745-28ec9e42b953,0
True,44.510039,13.772009,0.012443,0.012833,0.0008408228556315104,19.537271642684935,682.2993564419448,4.332989813759923,1.194990858901292,1.1530959395691753,376,/tmp/ShineRunner-17be1f8c-a8ed-4b2d-a082-8851fffb1a24,0
True,63.378361,19.626173,0.16346,0.160228,0.0010952115058898925,18.334872980912525,776.8452917225659,2.078991889581084,1.1539342496544123,1.3095161885023119,385,/tmp/ShineRunner-d6ed1aeb-d717-4770-8d91-afd6bcacdefa,0
True,48.045134,15.728041,0.041227,0.03698,0.0004559000333150228,23.605771418412527,799.3135964497924,3.559468820691109,1.2934295409359038,1.1826398361474275,366,/tmp/ShineRunner-63d73edf-36cd-4692-9cb3-68e0d2857180,0
True,74.214021,21.751148,0.280679,0.282228,0.0010423660278320312,35.144171631336214,516.4538314566016,1.1585072532296181,1.110610687173903,1.3364989906549454,347,/tmp/ShineRunner-24518ccf-b7c3-4d13-8d9d-6798e929cb69,0
True,57.765821,17.512278,0.173963,0.176548,0.0011864225069681802,21.277083233992258,578.3873032778502,1.6574746504426003,1.1607204959727824,0.9515098486095668,371,/tmp/ShineRunner-15978736-5c2c-401c-a72c-f7f9d6918f70,0
True,61.441115,21.224438,0.204835,0.188707,0.0006921648979187012,41.74607530832291,898.4781536273658,2.0674103293567896,1.4009419931098819,1.365958129055798,333,/tmp/ShineRunner-19228a67-5b93-4c99-88df-09a4ebd892d8,0
True,49.959653,15.375912,0.002991,0.002195,0.0010014812151590982,18.298394640286762,513.3161107078195,4.585499198734761,1.2028114800341427,1.4104251542128623,388,/tmp/ShineRunner-744e14a1-d6ad-4d8d-9bcb-5a81532b9782,0
True,62.814565,19.437094,0.318244,0.306037,0.000712581475575765,26.455245498816172,881.85960566625,1.5433916963636876,1.051922844722867,1.0159652044065297,365,/tmp/ShineRunner-d65c16bf-1668-43e0-a18f-e585d1e6e770,0
True,56.736118,17.299042,0.110162,0.102011,0.0007929046948750814,19.025700128078462,870.3170730732381,2.8368723422288897,1.017144484911114,1.2077399222180247,390,/tmp/ShineRunner-2ddfe136-711a-48d4-ae8f-822c6d213bbd,0
True,40.964877,11.805763,0.011467,0.01088,0.0004743218421936035,18.8205890695254,631.8507543765008,4.303662060946226,1.0319641325622797,0.9920813445933163,392,/tmp/ShineRunner-628b5755-2075-4028-9b03-090218487245,0
True,75.126756,23.829013,0.51,0.51,0.00045748551686604816,34.88361754417419,650.8487868122756,0.8900957517325878,1.1546212616376579,1.0548747811466455,343,/tmp/ShineRunner-288bd031-f257-498f-a94c-51fad75de363,0
True,73.311375,25.05897,0.51,0.51,0.0004236022631327311,34.85959217151006,925.2924136817455,0.7953061792999506,1.3067522821947932,1.0742479324340821,349,/tmp/ShineRunner-6d443a93-d4fb-45ff-8024-da9e6e207c0d,0
True,59.172613,18.800955,0.065071,0.068728,0.000457612673441569,23.03541300694148,630.3273267112672,2.5832646269351245,1.2987623759545386,1.4048923707567156,375,/tmp/ShineRunner-a5da7c77-b59f-4d72-929b-98cdd7715428,0
True,40.049316,13.682817,0.072012,0.06068,0.0005587021509806315,18.508911601702373,680.525931995362,2.7515679471194745,1.4599546194076538,0.8715335547924042,391,/tmp/ShineRunner-667b98aa-90cb-48f5-a1a0-0c9cba1f5f9b,0
True,63.658946,20.183084,0.153976,0.151392,0.0008141557375590006,23.087388741970063,918.4084925800562,2.4025359727442264,1.1461431924253702,1.4242303441278636,381,/tmp/ShineRunner-183468ca-6495-4c5f-86bb-c7dbb3910bee,0
True,42.639667,13.737045,0.034563,0.029315,0.001450653870900472,27.28178116083145,975.8874070830643,4.4979855094105,1.1806864948011935,1.067123510595411,362,/tmp/ShineRunner-ae04af05-7dd4-4c62-b9ba-0cf73ebfbd4f,0
True,59.362203,18.203785,0.167222,0.160087,0.0004916588465372721,27.954081948598226,787.9108474589884,2.1169044345617296,1.119813606608659,1.1425733036361634,369,/tmp/ShineRunner-938320ee-bb33-4e1b-90cb-408c8a235dea,0
True,51.222653,15.140933,0.010685,0.011272,0.00043271382649739585,34.59286975065867,526.8269036896527,3.755238110944629,1.1329976189881563,1.2882801696658135,356,/tmp/ShineRunner-41830611-7654-4ed9-bc2c-343b83e0f17e,0
True,45.941819,14.841749,0.030444,0.027237,0.0005658626556396485,23.61611917813619,608.9970245957375,3.2095726981759074,1.3308964562602341,1.0939327009953559,380,/tmp/ShineRunner-17b1ec13-97eb-467a-a8c0-5f71a376c6ef,0
True,53.98929,18.385853,0.03363,0.032133,0.0006826440493265788,28.92408311367035,723.8682177849114,3.4752829007804396,1.4353041928261518,1.4630470012314618,368,/tmp/ShineRunner-7e630a40-e247-460d-adfc-879a5af9aa05,0
True,48.417009,16.369554,0.00892,0.007346,0.0014029343922932942,17.396597747008006,785.7875437475741,4.937566792592406,1.3553680777549744,1.4295927559025585,398,/tmp/ShineRunner-a29e8a0d-abbb-47d2-9d6f-ee6706496478,0
True,67.602351,22.835966,0.51,0.51,0.0008375088373819987,21.94926325082779,951.4658628031611,1.0281855262815953,1.2586588095873594,1.0188496748916804,389,/tmp/ShineRunner-c3b60c1d-6f14-4792-8f33-5ac12287d871,0
True,82.179806,25.451367,0.51,0.51,0.0003352999687194824,23.075575125217437,713.7665399350226,0.8251129917800426,1.073749739676714,1.2769162684679032,383,/tmp/ShineRunner-7b2d81a4-2d27-4eb5-b8d4-471c074b4b59,0
True,49.833069,15.204728,0.158391,0.155263,0.000592497984568278,18.066274746259054,892.4409486353397,2.3629627618938684,1.112022698391229,0.8966093514114619,397,/tmp/ShineRunner-779dff23-ff21-4212-90cf-5c16e179a905,0
True,68.143469,23.948177,0.51,0.51,0.00036105314890543617,21.687716456254325,817.3076878301799,1.295543757081032,1.4763612491078675,1.3497361934743821,393,/tmp/ShineRunner-3716a5b5-62e3-481c-a734-5caee8b6858b,0
True,55.496959,17.255336,0.052133,0.046893,0.0005186994870503744,27.38428004980087,949.4417561218143,3.8477784845978027,1.024933545384556,1.3550954916514457,378,/tmp/ShineRunner-8de86b9b-e845-4ff5-9fd8-f45183a57ab2,0
True,46.715283,15.045396,0.080544,0.073903,0.0004836837450663249,29.062204070885976,818.9512933604419,3.0132495220750575,1.240840096026659,1.0242525999434293,374,/tmp/ShineRunner-d01556f1-df46-4390-b80f-9706d0e69759,0
True,46.717605,16.132041,0.005767,0.006162,0.0005499561627705892,33.00677517652512,567.2973464243114,4.07032712250948,1.4866763618774712,1.329952561017126,364,/tmp/ShineRunner-1143adad-02b1-4093-ba83-ddcc2e50fba7,0
True,32.057383,10.754415,0.012833,0.009116,0.000805199146270752,28.166014862060546,774.4529475457966,4.760677549242973,1.3876534649170935,0.8912454245612026,382,/tmp/ShineRunner-e48676e8-6b18-4504-aee3-f87baac8a72d,0
True,71.86095,21.050233,0.234538,0.224325,0.0005133469899495442,26.62368838787079,607.3438823223114,1.4902529906481505,1.0659311152994633,1.4575119386427104,387,/tmp/ShineRunner-d197f08b-a416-41a3-9c6f-5f0fef44b06c,0
True,67.373862,23.207673,0.25827,0.234772,0.0014602224032084147,47.961194662253064,806.5129150636494,1.627125483378768,1.4580521821044385,1.49258108176291,337,/tmp/ShineRunner-5c0da0aa-d64c-4194-8e21-079329476433,0
True,58.490639,19.074648,0.51,0.51,0.0003892183303833008,29.652908257643382,868.4196858666837,1.257068794593215,1.250837890431285,0.8385076403617859,377,/tmp/ShineRunner-89c04904-d714-46cb-85d8-eabe241dbb88,0
True,41.937989,14.914874,0.011858,0.005173,0.00037631988525390627,20.307749370733898,738.1879659369588,4.849335767701268,1.4944962081499398,1.2370278049260377,400,/tmp/ShineRunner-a075afc9-ca83-4bef-b5f0-3c125fe91768,0
True,49.544793,16.843868,0.03419,0.032695,0.0009631594022115072,34.1330740292867,894.2086510360241,3.9438438393175606,1.3475490063428879,1.3041091354563834,370,/tmp/ShineRunner-14c7ae46-46a5-4365-a459-c8e153cc3c97,0
True,74.759109,23.355511,0.51,0.51,0.000339814027150472,20.480865959326426,796.9061126932502,0.7407558854669333,1.05974286980927,0.8462187426164747,401,/tmp/ShineRunner-29e03240-ecb1-4a33-b6f9-d203b89c3ae1,0
True,43.936027,15.258109,0.036052,0.029503,0.00048601229985555013,27.893758018811543,919.9376422911882,4.119173124805093,1.3798350193537772,1.1479792066849768,386,/tmp/ShineRunner-0018bee9-c300-405e-b844-d61161579501,0
True,51.171663,15.652671,0.06786,0.059443,0.0005551656087239583,16.435647749900816,568.9658666960895,2.4900538336485627,1.2217359356582165,1.0482229937799274,403,/tmp/ShineRunner-b582faf8-2d2c-4d03-8fdf-32a35257c2af,0
True,58.571447,18.617005,0.11692,0.106505,0.0012296795845031737,20.331311082839967,549.2957448586822,1.9353080466389656,1.3065518834628165,1.1586693588644266,395,/tmp/ShineRunner-8a400df9-c7c3-486f-9fc8-6d8883b9dc9e,0
True,49.862373,16.75515,0.107302,0.104424,0.0005408922831217448,17.18340468009313,858.9829877018929,2.633183774352074,1.3196065840311348,1.072696598712355,409,/tmp/ShineRunner-e8d0cec3-ee4e-4b5b-96fd-e8d96730a2b0,0
True,49.324427,15.432611,0.022865,0.025911,0.000753466288248698,17.974982583522795,963.7462445534766,4.665367148071527,1.0918788127601147,1.2557667836546897,410,/tmp/ShineRunner-1ac715ba-0db9-43cf-b413-ae65aac57697,0
True,47.694999,14.701542,0.160087,0.153547,0.000466458002726237,37.07694717248281,735.9044449403882,2.0290055625140666,1.2295255921781063,0.8132792787626386,367,/tmp/ShineRunner-b194f1f2-51f3-4017-be1a-4cff10a1fdda,0
True,56.203871,18.579778,0.078341,0.064546,0.0005985975265502929,24.373611780007682,880.3150779567659,3.1263558838516476,1.28563958639279,1.3850248745642602,402,/tmp/ShineRunner-25462a7f-c978-4158-9f56-20753f0985fd,0
True,52.468738,18.455383,0.135696,0.122499,0.0007354736328125,32.404153883457184,515.4642099514604,1.7685981880873443,1.4677435010671616,0.9865067700855434,379,/tmp/ShineRunner-279bc75b-3c00-455f-9fc1-6674b93c2db1,0
True,82.023713,26.667246,0.51,0.51,0.0005262454350789388,26.301181650161745,725.8713436312973,0.6573049504309892,1.1685393885709345,1.0883556491695345,399,/tmp/ShineRunner-583bfd63-4e5c-4cb6-ad8e-59ba0d69640d,0
True,37.571943,12.02054,0.061914,0.05482,0.0014298915863037109,31.8857147137324,985.920806415379,3.6719541825354103,1.2486294247210026,0.8331468584015966,394,/tmp/ShineRunner-c727d543-865c-4d2b-80f3-d5ea38ae6f64,0
True,49.950139,16.72338,0.028183,0.026859,0.00042961835861206056,31.573533976078032,580.2751537412405,3.239965326711536,1.4275135826319456,1.2713404031470419,396,/tmp/ShineRunner-acbc1bb2-7e41-49e0-b5f7-6161a252fe28,0
True,68.772464,24.439327,0.51,0.51,0.0004158496856689453,37.968805122375485,988.1682069972157,0.9891912553459405,1.4841814232058823,1.2131440285593271,373,/tmp/ShineRunner-f878bd7b-ca83-4aaa-b710-c9e79b5026d6,0
True,70.260487,23.366241,0.313564,0.303524,0.0012281934420267742,23.00588577191035,644.2211978137493,1.2027855925261974,1.3656752780079842,1.2828769134357572,407,/tmp/ShineRunner-e4aac594-4170-429a-959d-4c5644f3834d,0
True,39.233803,12.179299,0.0242,0.018646,0.0009769717852274576,26.32180990775426,828.3732663840055,4.382971903681756,1.1728653670288622,0.9741105932742358,406,/tmp/ShineRunner-c3a1c693-924c-4808-86fb-7d8ba2756702,0
True,46.801817,13.651833,0.01088,0.011662,0.0005382180213928222,28.672860483328503,537.9326329566538,3.7946356073021894,1.1085209329612553,1.1214253625832498,404,/tmp/ShineRunner-92897d26-510b-4d53-8968-a3b1e71522e1,0
True,49.219119,15.558652,0.019223,0.01439,0.0005315899848937988,17.88075447877248,694.9401688762009,4.080766784399748,1.239666712936014,1.2959838666953147,416,/tmp/ShineRunner-70b63339-e46e-4dec-bf38-31fd3bce064d,0
True,43.671408,12.626257,0.056248,0.057671,0.0009285807609558105,16.24751718044281,731.3655568286777,3.156164269894362,1.0838889530859888,0.8870093665085733,432,/tmp/ShineRunner-670cbdd0-c9c6-4672-befe-025a3ded8881,0
True,45.716775,15.663119,0.041043,0.036237,0.00044447978337605794,18.38205210765203,983.0079851672053,4.195970192924142,1.3292369367554784,1.1831392680294812,426,/tmp/ShineRunner-22165452-66be-4d84-895d-d201bf072a0b,0
True,31.838111,10.987784,0.019416,0.011858,0.0005160252253214519,19.68019138177236,847.8736053220928,4.47834758721292,1.435751325916499,0.8577221461571753,422,/tmp/ShineRunner-37b50785-3640-4aea-ba9a-57109df5d260,0
True,57.250846,18.941047,0.274942,0.255066,0.0005096197128295898,23.889326453208923,754.3403119780123,1.5205976992845536,1.2989319888874888,0.9595286409370601,417,/tmp/ShineRunner-0ddaf211-e6d6-4d8c-bca9-dc613988e9ad,0
True,59.432471,18.547823,0.059089,0.05321,0.0007119178771972656,22.78682036002477,922.8849150240421,3.612340418249369,1.0422695013694465,1.4979821292683482,418,/tmp/ShineRunner-da4c52f8-0c98-4cec-b2bd-d5c88fa7daee,0
True,40.951018,14.475009,0.040675,0.033816,0.0005391120910644531,21.711670418580372,765.4421264305711,3.390988736972213,1.448640115559101,1.0103890026919544,414,/tmp/ShineRunner-d6e6abf6-60a8-4e20-bd36-79f1fd8c8289,0
True,62.970204,20.055429,0.126332,0.118787,0.0006558815638224284,19.090839970111848,742.4556785263121,2.2644046299159526,1.253106541465968,1.4383639279752969,431,/tmp/ShineRunner-15ff89c4-08d3-45c9-b535-9b54a5c50fe1,0
True,63.955343,19.082246,0.131492,0.125109,0.0016172250111897786,24.953549818197885,699.4615150615573,2.2054913181811573,1.0118116498924792,1.3353161566890777,415,/tmp/ShineRunner-2e99bfd3-9ee3-42e8-81a0-7bf31caab31c,0
True,70.876846,22.284765,0.51,0.51,0.00043532450993855797,20.301088146368663,994.342798832804,1.2417272064834832,1.0077356835827231,1.1355799214914442,437,/tmp/ShineRunner-b8de9f48-0467-4cbc-9439-7582c632708e,0
True,53.991487,18.433585,0.120183,0.107143,0.00042452414830525714,22.037522506713866,795.9164911881089,2.4511111706495288,1.3931540055200458,1.196217139530927,433,/tmp/ShineRunner-05820cc9-29e9-4457-baf5-391eea0b7704,0
True,57.859125,17.680231,0.219482,0.224205,0.00030510425567626954,22.86073197921117,839.7248103283346,1.9054962512105704,1.070743394549936,0.9997164342552424,425,/tmp/ShineRunner-167eca77-98a1-4c58-a4c5-25a32f7b7a77,0
True,57.615246,17.101947,0.223482,0.231833,0.000843350092569987,22.30949693918228,544.3955818191171,1.3941008400171997,1.1468027564696968,0.8086569077335298,427,/tmp/ShineRunner-dad9cc45-c104-4a9a-873f-e54337a8db5a,0
True,53.836083,16.422513,0.024771,0.027237,0.000361939271291097,17.99675456285477,766.4664378389716,3.9323296636343006,1.0984634468331933,1.3603854164481164,446,/tmp/ShineRunner-180a2a6f-9ba1-47b1-ad60-c6392b863337,0
True,60.046302,18.149438,0.057671,0.043977,0.0013337413469950358,31.13479047616323,668.4210393577814,2.959037654846907,1.125209691002965,1.4468322987668216,408,/tmp/ShineRunner-49df009a-12c0-4bbb-8c2f-050e92ec0ce2,0
True,50.795117,16.643653,0.031383,0.028372,0.0006389220555623373,21.05010163386663,827.4442031979561,3.89319767318666,1.2800000454299152,1.3241175225935877,438,/tmp/ShineRunner-b852c0d7-1a4b-4699-b629-1917a6d18383,0
True,46.642498,14.928143,0.033443,0.027048,0.0004995544751485189,27.815658477942147,518.2423805817962,2.8752776335924866,1.3438343196175992,1.060410719923675,420,/tmp/ShineRunner-5c4837b2-64bd-4f57-8852-b0c09ef6ae5d,0
True,49.687113,16.720465,0.005371,0.003786,0.0004010915756225586,21.36198744773865,556.5007259137928,4.353164566680789,1.4380944683216512,1.4714289475232363,436,/tmp/ShineRunner-4648ae91-5c79-463c-a707-4ddbd2972722,0
True,55.631542,17.240258,0.190546,0.187916,0.0010013540585835775,22.5893980940183,637.33727671206,1.709751035645604,1.2126784035935998,0.9328899969346822,439,/tmp/ShineRunner-7b199c16-60d1-40c9-851a-d77ed33a5b1e,0
True,78.11424,25.085614,0.51,0.51,0.00037303765614827476,22.742698427041372,859.9457871168852,0.9743867930024863,1.2275284579955041,1.422705508582294,441,/tmp/ShineRunner-5d3d7d6b-aeb7-475f-b8f8-414c9353442f,0
True,38.95555,12.952497,0.031946,0.02629,0.000716090202331543,16.616742471853893,866.0882781259716,4.048967595770955,1.312111247330904,0.9763504069298506,454,/tmp/ShineRunner-3b828283-2ce9-4e00-9bfb-92eeff648fcf,0
True,60.260971,19.318048,0.130888,0.117855,0.0007601658503214519,27.868473931153616,954.3516235426068,2.72122428752482,1.1634752815589309,1.3688413947820663,421,/tmp/ShineRunner-d54a3647-deef-4026-aa2f-4c3895e29b21,0
True,42.700285,13.674661,0.056069,0.052133,0.0007236917813618978,18.124569964408874,593.7507208436728,2.6842588223516946,1.3570221648551524,0.9014021215029061,451,/tmp/ShineRunner-6cdc3e60-aef4-4e63-b93c-d3da8ac37f8b,0
True,47.47964,14.884615,0.057493,0.045073,0.0005832632382710774,26.564872972170512,808.2652245648205,3.347658243775368,1.1917661214247346,1.0796071888878942,430,/tmp/ShineRunner-220a1e38-81a5-4e51-b41e-5f8fa2908da5,0
True,49.322617,14.940686,0.028372,0.022674,0.0004946470260620117,21.017622284094493,599.8927499167621,3.4213373795151716,1.1825565239414573,1.1686344261281192,444,/tmp/ShineRunner-df0c1dcf-ef13-4ac2-9bab-37a20a693640,0
True,54.036945,19.010336,0.12679,0.114417,0.0005620082219441731,29.24817750453949,612.2095938771963,1.9798935011029246,1.4806851269677281,1.1075316965579987,419,/tmp/ShineRunner-e9547d8f-23b2-4e60-8cd2-4fed71a543b1,0
True,49.881691,15.688471,0.02988,0.025531,0.0009583751360575358,19.04706062078476,635.6520089320838,3.3147950645536186,1.2643411313183606,1.2029424387030303,456,/tmp/ShineRunner-ab5e42c0-4965-4584-a4a4-7efef3dc4b66,0
True,48.138502,14.939278,0.141189,0.138228,0.00040683348973592125,18.232774861653645,821.3193430565298,2.301038368418813,1.1971415858715773,0.8776782051660121,457,/tmp/ShineRunner-106a5f11-6b0b-4113-afea-20c5576a5527,0
True,64.725473,21.009921,0.319543,0.296468,0.0016054431597391763,34.32563990354538,932.2871076874435,1.5741865012794733,1.2053064187057316,1.1770624531432987,413,/tmp/ShineRunner-2d0f9a0b-c527-42de-91b8-048bfcfbdbea,0
True,53.988344,18.931718,0.212722,0.20306,0.00045707225799560545,20.854889245827994,706.2501879408956,1.6813425712287429,1.4098036433570087,0.9852970285341144,447,/tmp/ShineRunner-60654752-593c-474a-b2db-f19ab984d959,0
True,39.935438,14.630881,0.091405,0.07698,0.00116958220799764,21.013236033916474,943.2862964458764,3.058131584897638,1.4860179470852017,0.905785223376006,442,/tmp/ShineRunner-ce2dba8c-6716-4334-8da9-910a0cfaaee8,0
True,33.349732,9.998493,0.012833,0.010293,0.0003878037134806315,33.971294061342874,618.4342592023313,4.031424642726779,1.270797049626708,0.8186413541436196,412,/tmp/ShineRunner-5ed31554-2c37-4089-a6ce-8357da08f4a3,0
True,40.8713,12.730675,0.019992,0.0198,0.001523605982462565,27.57492573261261,900.8705127052963,4.750774750858545,1.1364955711178482,1.0350111026316882,434,/tmp/ShineRunner-b706c8f0-60db-4563-9a65-2211eb2e0334,0
True,56.394768,17.914551,0.105546,0.101366,0.0012803196907043457,19.053008302052817,910.0937284529209,2.908463688194752,1.1668977290391922,1.2652004688046872,450,/tmp/ShineRunner-bc072365-727f-405c-8a2a-115ddcedd8d3,0
True,44.529157,13.368564,0.00892,0.009705,0.0005820989608764648,17.856427582105002,593.5977697372437,4.22810117378831,1.1521696341224015,1.1308977238833904,460,/tmp/ShineRunner-413bc111-d1c8-455d-aee3-587fdb7995fa,0
True,52.267435,15.982909,0.014001,0.013028,0.000348059336344401,23.249061326185863,708.470453042537,4.510728207230568,1.1140317898243666,1.4125118624418973,448,/tmp/ShineRunner-ea2a29d4-1c5a-4a16-aa10-afa0c1e4a3a8,0
True,40.061594,12.946894,0.007543,0.006162,0.0005050897598266602,27.529119622707366,675.2702705562115,4.635017456486821,1.2964370651170611,1.0968460693955422,440,/tmp/ShineRunner-9d5f35b2-301a-4d4c-a150-7bf11723488f,0
True,47.958791,17.3427,0.016329,0.015554,0.00044564008712768557,19.629966473579408,996.5764163061976,4.866034192964435,1.453662692103535,1.394693460315466,458,/tmp/ShineRunner-88dd1ec4-37eb-48d9-b815-8aad7d00e8f5,0
True,65.879934,23.010406,0.263623,0.242768,0.00042885541915893555,40.04719152847926,973.8479224033654,1.8174400188028814,1.4143680091947317,1.4855607946403324,405,/tmp/ShineRunner-d8e1a848-f4e6-487a-a142-4db7c819b7ee,0
True,62.154112,20.77799,0.190808,0.171362,0.00044797261555989585,18.479293155670167,729.1314476169646,1.8693553000688552,1.3774483688175678,1.3143083796836437,463,/tmp/ShineRunner-19e854e1-96bc-4406-a8d6-60bf8d600908,0
True,52.642698,16.653133,0.51,0.51,0.0010109186172485352,38.39249903361003,524.474733043462,0.9359854355454444,1.3998010181821883,0.9137634320184589,411,/tmp/ShineRunner-138946b3-8dea-4da4-ad74-05f1ef2f836b,0
True,35.724172,10.243829,0.028372,0.026859,0.0007833361625671387,17.243738190333048,883.40352056548,4.320226110517979,1.0101735815405846,0.8015391022898257,466,/tmp/ShineRunner-7d508c69-7c6f-4bb3-a866-83a6d36385e5,0
True,44.997675,15.357714,0.188575,0.178037,0.0004660685857137044,27.81538619995117,911.7656475864351,2.1670910097658633,1.3725588633678854,0.8270493709482253,445,/tmp/ShineRunner-9f4159dc-80b9-4c25-98d5-4cf35d0cfca8,0
True,42.581073,12.481585,0.031571,0.03568,0.00045410394668579104,19.680419532457986,790.3395150788128,3.7422184579074385,1.0683053978718817,0.9398369300179183,462,/tmp/ShineRunner-7190d28a-423f-47e5-98d9-4aa44f14bd81,0
True,61.550123,20.636228,0.51,0.51,0.0005232016245524089,31.38104564746221,889.4675690680742,0.6871156968176365,1.4658732204698026,1.2466115868650376,429,/tmp/ShineRunner-13db07be-c841-40a3-9206-980cc1a7c33a,0
True,50.097177,16.637392,0.019992,0.014972,0.00048259099324544273,34.26905308961868,648.4966012649238,3.710893436148763,1.389652225188911,1.3420784207060934,424,/tmp/ShineRunner-d496d690-731b-45af-a7c3-e9602b539aa2,0
True,55.230582,16.26968,0.100396,0.097961,0.0004726250966389974,17.98407427072525,654.560187831521,2.415280776843429,1.0863335304893553,1.0788633532822132,471,/tmp/ShineRunner-b9b2b033-ee55-4e04-b666-0eda4701cc46,0
True,35.025929,9.689725,0.003388,0.004182,0.0004339694976806641,36.08046688636144,575.4365026950836,4.898628588020801,1.0258706277236342,0.9213581805117429,428,/tmp/ShineRunner-a0aa5164-059c-449e-a8b9-adef166e807c,0
True,80.30012,26.134754,0.51,0.51,0.0003908554712931315,34.638549121220905,587.4724476598203,0.8484438195824623,1.3249109433963895,1.3982140826061369,435,/tmp/ShineRunner-3102c347-f589-4299-a0a7-6996eb242c4b,0
True,81.38942,25.515496,0.51,0.51,0.00043882131576538085,20.740930434068044,562.0772102847695,0.7245553288608789,1.0234259516000748,1.0359258523210884,459,/tmp/ShineRunner-1b40458b-420a-4ebd-b273-3e41bd794352,0
True,58.536499,17.198769,0.042879,0.037906,0.00042099555333455403,21.151484008630117,613.9427865855396,3.0262901641428472,1.0579818454571068,1.3788641685619951,476,/tmp/ShineRunner-8200025e-214a-4401-807a-a1e863776774,0
True,74.294697,22.759676,0.51,0.51,0.0003230730692545573,40.226515769958496,663.9073840342462,1.1272849638015032,1.1184294605627656,1.2215313206426799,423,/tmp/ShineRunner-a4fd5506-043a-4996-94bb-4572648bd72d,0
True,68.326635,21.14478,0.276516,0.269753,0.0005476752916971843,20.593338457743325,846.1399506777525,1.6444529075175525,1.1028546001762152,1.2999744518660008,473,/tmp/ShineRunner-fb19f6c2-3ae8-4aba-b2ec-2fefa1623b5d,0
True,41.600802,12.990141,0.032695,0.031571,0.000582730770111084,24.86774189074834,748.0934513732791,3.8605274766683584,1.2073114421218634,1.004227707348764,464,/tmp/ShineRunner-365c8a6d-2538-4f42-9ed8-a3443043fa0f,0
True,55.751836,19.082427,0.065595,0.053568,0.0008655349413553874,22.019216120243073,841.4713516831398,3.188219465687871,1.4053644500672817,1.4420554226264357,470,/tmp/ShineRunner-aceedab9-1f60-47a9-9a73-f10d4e80f032,0
True,73.963004,23.70604,0.51,0.51,0.00026320219039916993,23.583804392814635,977.3707040585577,0.8123451005667448,1.1311200228519738,0.9308602246455848,469,/tmp/ShineRunner-3e50e7b4-ee2f-49f3-a980-f19218f83338,0
